movement_id,voucher_no,voucher_date,movement_type,account_id,label_no,quantity,gross_weight,net_weight,stone_weight,fine_weight,purity,location_to,value,gold_rate_used,created_at,huid,item_name,category,purity_item,gross_weight_item,net_weight_item,stone_weight_item,fine_weight_item,pieces,design_code,certificate_no,supplier_id,location,slab_id,created_at_item,account_name,account_type,credit_terms,contact,slab_label,product_category,store,item_label_no,item_huid,item_item_name,item_category,item_purity,item_gross_weight,item_net_weight,item_stone_weight,item_fine_weight,item_pieces,item_design_code,item_certificate_no,item_supplier_id,item_location,item_slab_id,item_created_at,acct_account_id,customer_name,customer_type,customer_credit_terms,customer_contact
60,V10059,2025-08-08,SALE,81,LBL00249,1.0,16.731,16.534,0.003,15.145,916,MAIN_STORE,88185.9,5541.18,2025-08-08,H472566,BANGLE LBL00249,BANGLE,916.0,15.949,15.805,0.087,14.477,1.0,DES4698,,5005.0,MAIN_STORE,20,2025-11-24 11:50:05.518992,Customer_81,Customer,Net 15,919556073288.0,15–30 GM,GOLD BRACELET,MAIN_STORE,,,,,,,,,,,,,,,,,,,,,
61,V10060,2025-08-09,SALE,8,LBL00152,1.0,9.672,9.454,0.0,8.66,916,MAIN_STORE,49280.99,5548.12,2025-08-09,H621199,PENDANT LBL00152,PENDANT,916.0,9.672,9.454,0.0,8.66,1.0,DES4893,,5011.0,MAIN_STORE,10,2025-11-24 11:50:05.271666,Customer_8,Customer,Net 0,917434758564.0,0–10 GM,GOLD NECKLACE,MAIN_STORE,,,,,,,,,,,,,,,,,,,,,
62,V10061,2025-08-09,SALE,37,LBL00213,1.0,5.854,5.799,0.0,3.392,585,MAIN_STORE,20209.01,5587.55,2025-08-09,H977394,PENDANT LBL00213,PENDANT,585.0,5.854,5.747,0.066,3.362,1.0,DES8972,,5003.0,MAIN_STORE,10,2025-11-24 11:50:05.432167,Customer_37,Customer,Net 0,917148876024.0,0–10 GM,GOLD NECKLACE,MAIN_STORE,,,,,,,,,,,,,,,,,,,,,
63,V10062,2025-08-09,SALE,102,LBL00142,1.0,9.662,9.216,0.0,8.442,916,MAIN_STORE,53171.33,5804.02,2025-08-09,H692385,EARRING LBL00142,EARRING,916.0,9.826,9.484,0.004,8.687,1.0,DES6169,,5017.0,MAIN_STORE,16,2025-11-24 11:50:05.247518,Customer_102,Customer,Net 15,918389042400.0,5–10 GM,GOLD EARRING,MAIN_STORE,,,,,,,,,,,,,,,,,,,,,
64,V10063,2025-08-09,SALE,78,LBL00083,1.0,9.706,9.415,0.0,8.624,916,MAIN_STORE,52674.66,5547.12,2025-08-09,H905579,CHAIN LBL00083,CHAIN,916.0,9.71,9.415,0.0,8.624,1.0,DES3799,,5010.0,MAIN_STORE,2,2025-11-24 11:50:05.097466,Customer_78,Customer,Net 0,917657978181.0,5–10 GM,GOLD CHAINS,MAIN_STORE,,,,,,,,,,,,,,,,,,,,,
65,V10064,2025-08-09,SALE,44,LBL00215,1.0,15.541,14.951,0.0,13.695,916,MAIN_STORE,76525.61,5348.38,2025-08-09,H682051,BANGLE LBL00215,BANGLE,916.0,14.239,13.889,0.002,12.722,1.0,DES2599,,5014.0,MAIN_STORE,19,2025-11-24 11:50:05.436950,Customer_44,Customer,Net 30,918185226852.0,5–15 GM,GOLD BRACELET,MAIN_STORE,,,,,,,,,,,,,,,,,,,,,
66,V10065,2025-08-09,SALE,57,LBL00113,1.0,11.38,11.061,0.016,10.132,916,MAIN_STORE,58567.65,5491.59,2025-08-09,H445200,EARRING LBL00113,EARRING,916.0,10.873,10.616,0.016,9.724,1.0,DES9635,,5013.0,MAIN_STORE,17,2025-11-24 11:50:05.178000,Customer_57,Customer,Net 30,917331578205.0,10+ GM,GOLD EARRING,MAIN_STORE,,,,,,,,,,,,,,,,,,,,,
67,V10066,2025-08-10,SALE,44,LBL00199,1.0,24.385,23.974,0.0,17.98,750,MAIN_STORE,104986.4,5687.82,2025-08-10,H601903,BRACELET LBL00199,BRACELET,750.0,24.68,24.399,0.0,18.299,1.0,DES8556,,5005.0,MAIN_STORE,20,2025-11-24 11:50:05.396429,Customer_44,Customer,Net 30,918185226852.0,15–30 GM,GOLD BRACELET,MAIN_STORE,,,,,,,,,,,,,,,,,,,,,
68,V10067,2025-08-10,SALE,72,LBL00025,1.0,15.864,15.454,0.005,14.156,916,MAIN_STORE,92275.45,5833.87,2025-08-10,H192059,EARRING LBL00025,EARRING,916.0,15.29,14.996,0.023,13.736,1.0,DES7262,,5016.0,MAIN_STORE,17,2025-11-24 11:50:04.940041,Customer_72,Customer,Net 15,917232477787.0,10+ GM,GOLD EARRING,MAIN_STORE,,,,,,,,,,,,,,,,,,,,,
69,V10068,2025-08-10,SALE,112,LBL00155,1.0,3.519,3.42,0.0,2.565,750,MAIN_STORE,14412.64,5326.12,2025-08-10,H217683,PENDANT LBL00155,PENDANT,750.0,3.538,3.242,0.034,2.432,1.0,DES7131,,5001.0,MAIN_STORE,10,2025-11-24 11:50:05.281638,Customer_112,Customer,Net 30,918899277934.0,0–10 GM,GOLD NECKLACE,MAIN_STORE,,,,,,,,,,,,,,,,,,,,,
70,V10069,2025-08-10,SALE,84,LBL00248,1.0,7.25,6.828,0.006,5.121,750,MAIN_STORE,30278.38,5731.82,2025-08-10,H544726,EARRING LBL00248,EARRING,750.0,7.061,6.828,0.027,5.121,1.0,DES8373,,5012.0,MAIN_STORE,16,2025-11-24 11:50:05.516648,Customer_84,Customer,Net 15,918244608630.0,5–10 GM,GOLD EARRING,MAIN_STORE,,,,,,,,,,,,,,,,,,,,,
71,V10070,2025-08-10,SALE,49,LBL00144,1.0,7.637,7.247,0.016,6.638,916,MAIN_STORE,42000.06,5704.13,2025-08-10,H705445,EARRING LBL00144,EARRING,916.0,7.59,7.249,0.013,6.64,1.0,DES6434,,5011.0,MAIN_STORE,16,2025-11-24 11:50:05.252149,Customer_49,Customer,Net 15,918527529840.0,5–10 GM,GOLD EARRING,MAIN_STORE,,,,,,,,,,,,,,,,,,,,,
72,V10071,2025-08-10,SALE,88,LBL00190,1.0,28.341,27.793,0.0,20.845,750,MAIN_STORE,121699.45,5527.74,2025-08-10,H238197,BRACELET LBL00190,BRACELET,750.0,25.189,24.922,0.073,18.692,1.0,DES2522,,5014.0,MAIN_STORE,20,2025-11-24 11:50:05.374495,Customer_88,Customer,Net 30,917211789542.0,15–30 GM,GOLD BRACELET,MAIN_STORE,,,,,,,,,,,,,,,,,,,,,
73,V10072,2025-08-10,SALE,40,LBL00093,1.0,13.096,12.98,0.0,9.735,750,MAIN_STORE,58401.21,5772.8,2025-08-10,H617437,EARRING LBL00093,EARRING,750.0,13.3,13.02,0.014,9.765,1.0,DES4897,,5006.0,MAIN_STORE,17,2025-11-24 11:50:05.126499,Customer_40,Customer,Net 0,918296400037.0,10+ GM,GOLD EARRING,MAIN_STORE,,,,,,,,,,,,,,,,,,,,,
74,V10073,2025-08-10,SALE,20,LBL00036,1.0,33.747,33.691,0.0,30.861,916,MAIN_STORE,189412.71,5610.94,2025-08-10,H293079,CHAIN LBL00036,CHAIN,916.0,31.068,31.051,0.016,28.443,1.0,DES6203,,5004.0,MAIN_STORE,4,2025-11-24 11:50:04.965657,Customer_20,Customer,Net 15,917447116404.0,20–50 GM,GOLD CHAINS,MAIN_STORE,,,,,,,,,,,,,,,,,,,,,
75,V10074,2025-08-11,SALE,85,LBL00010,1.0,12.33,12.121,0.013,11.103,916,MAIN_STORE,63408.61,5494.35,2025-08-11,H499194,EARRING LBL00010,EARRING,916.0,14.294,13.863,0.012,12.699,1.0,DES9331,,5003.0,MAIN_STORE,17,2025-11-24 11:50:04.903405,Customer_85,Customer,Net 15,917635708419.0,10+ GM,GOLD EARRING,MAIN_STORE,,,,,,,,,,,,,,,,,,,,,
76,V10075,2025-08-11,SALE,89,LBL00213,1.0,6.212,5.747,0.0,3.362,585,MAIN_STORE,18668.68,5256.24,2025-08-11,H977394,PENDANT LBL00213,PENDANT,585.0,5.854,5.747,0.066,3.362,1.0,DES8972,,5003.0,MAIN_STORE,10,2025-11-24 11:50:05.432167,Customer_89,Customer,Net 30,918714513575.0,0–10 GM,GOLD NECKLACE,MAIN_STORE,,,,,,,,,,,,,,,,,,,,,
77,V10076,2025-08-11,SALE,31,LBL00185,1.0,42.348,41.766,0.028,38.258,916,MAIN_STORE,235094.4,5760.2,2025-08-11,H190302,CHAIN LBL00185,CHAIN,916.0,42.848,42.427,0.017,38.864,1.0,DES7987,,5012.0,MAIN_STORE,4,2025-11-24 11:50:05.362579,Customer_31,Customer,Net 30,918033895513.0,20–50 GM,GOLD CHAINS,MAIN_STORE,,,,,,,,,,,,,,,,,,,,,
78,V10077,2025-08-11,SALE,31,LBL00137,1.0,41.359,41.166,0.045,24.082,585,MAIN_STORE,141189.12,5363.72,2025-08-11,H935981,BANGLE LBL00137,BANGLE,585.0,43.667,43.139,0.028,25.236,1.0,DES1582,,5004.0,MAIN_STORE,21,2025-11-24 11:50:05.235941,Customer_31,Customer,Net 30,918033895513.0,30+ GM,GOLD BRACELET,MAIN_STORE,,,,,,,,,,,,,,,,,,,,,
79,V10078,2025-08-11,SALE,57,LBL00147,1.0,10.202,9.92,0.016,9.087,916,MAIN_STORE,54126.6,5584.58,2025-08-11,H493468,NECKLACE LBL00147,NECKLACE,916.0,10.202,9.92,0.104,9.087,1.0,DES9753,,5005.0,MAIN_STORE,11,2025-11-24 11:50:05.259150,Customer_57,Customer,Net 30,917331578205.0,10–20 GM,GOLD NECKLACE,MAIN_STORE,,,,,,,,,,,,,,,,,,,,,
80,V10079,2025-08-11,SALE,105,LBL00042,1.0,6.824,6.696,0.014,3.917,585,MAIN_STORE,23156.97,5403.75,2025-08-11,H899484,RING LBL00042,RING,585.0,6.824,6.696,0.014,3.917,1.0,DES5372,,5019.0,MAIN_STORE,8,2025-11-24 11:50:04.979076,Customer_105,Customer,Net 30,918776321392.0,5–10 GM,GOLD RINGS,MAIN_STORE,,,,,,,,,,,,,,,,,,,,,
81,V10080,2025-08-11,SALE,48,LBL00224,1.0,68.17,67.833,0.0,50.875,750,MAIN_STORE,293828.61,5593.88,2025-08-11,H745474,NECKLACE LBL00224,NECKLACE,750.0,68.17,67.833,0.008,50.875,1.0,DES8326,,5006.0,MAIN_STORE,13,2025-11-24 11:50:05.458945,Customer_48,Customer,Net 0,917162076186.0,40+ GM,GOLD NECKLACE,MAIN_STORE,,,,,,,,,,,,,,,,,,,,,
82,V10081,2025-08-11,SALE,98,LBL00022,1.0,4.535,4.43,0.045,3.322,750,MAIN_STORE,19511.22,5330.35,2025-08-11,H954441,RING LBL00022,RING,750.0,4.535,4.36,0.103,3.27,1.0,DES1482,,5017.0,MAIN_STORE,7,2025-11-24 11:50:04.932563,Customer_98,Customer,Net 30,919645686265.0,2–5 GM,GOLD RINGS,MAIN_STORE,,,,,,,,,,,,,,,,,,,,,
83,V10082,2025-08-11,SALE,117,LBL00243,1.0,9.92,9.779,0.044,7.334,750,MAIN_STORE,46515.71,5890.29,2025-08-11,H856379,RING LBL00243,RING,750.0,9.394,9.059,0.022,6.794,1.0,DES8974,,5013.0,MAIN_STORE,8,2025-11-24 11:50:05.504338,Customer_117,Customer,Net 0,917368570209.0,5–10 GM,GOLD RINGS,MAIN_STORE,,,,,,,,,,,,,,,,,,,,,
84,V10083,2025-08-11,SALE,65,LBL00102,1.0,30.131,29.9,0.05,27.388,916,MAIN_STORE,154626.87,5493.06,2025-08-11,H978721,BANGLE LBL00102,BANGLE,916.0,30.884,30.814,0.057,28.226,1.0,DES5889,,5010.0,MAIN_STORE,21,2025-11-24 11:50:05.150463,Customer_65,Customer,Net 15,917337057834.0,30+ GM,GOLD BRACELET,MAIN_STORE,,,,,,,,,,,,,,,,,,,,,
85,V10084,2025-08-12,SALE,92,LBL00215,1.0,14.1,13.707,0.0,12.556,916,MAIN_STORE,75201.56,5430.12,2025-08-12,H682051,BANGLE LBL00215,BANGLE,916.0,14.239,13.889,0.002,12.722,1.0,DES2599,,5014.0,MAIN_STORE,19,2025-11-24 11:50:05.436950,Customer_92,Customer,Net 15,919997331061.0,5–15 GM,GOLD BRACELET,MAIN_STORE,,,,,,,,,,,,,,,,,,,,,
86,V10085,2025-08-12,SALE,107,LBL00179,1.0,17.902,17.81,0.141,16.314,916,MAIN_STORE,104753.47,5664.97,2025-08-12,H248433,NECKLACE LBL00179,NECKLACE,916.0,17.902,17.387,0.047,15.926,1.0,DES5641,,5018.0,MAIN_STORE,11,2025-11-24 11:50:05.348104,Customer_107,Customer,Net 15,917818147210.0,10–20 GM,GOLD NECKLACE,MAIN_STORE,,,,,,,,,,,,,,,,,,,,,
87,V10086,2025-08-12,SALE,33,LBL00005,1.0,5.74,5.603,0.0,4.202,750,MAIN_STORE,25897.23,5744.97,2025-08-12,H384459,PENDANT LBL00005,PENDANT,750.0,5.684,5.296,0.086,3.972,1.0,DES1869,,5014.0,MAIN_STORE,10,2025-11-24 11:50:04.890007,Customer_33,Customer,Net 0,918610883633.0,0–10 GM,GOLD NECKLACE,MAIN_STORE,,,,,,,,,,,,,,,,,,,,,
88,V10087,2025-08-13,SALE,37,LBL00199,1.0,24.974,24.824,0.0,18.618,750,MAIN_STORE,113091.82,5525.18,2025-08-13,H601903,BRACELET LBL00199,BRACELET,750.0,24.68,24.399,0.0,18.299,1.0,DES8556,,5005.0,MAIN_STORE,20,2025-11-24 11:50:05.396429,Customer_37,Customer,Net 0,917148876024.0,15–30 GM,GOLD BRACELET,MAIN_STORE,,,,,,,,,,,,,,,,,,,,,
89,V10088,2025-08-13,SALE,9,LBL00118,1.0,11.43,11.355,0.03,8.516,750,MAIN_STORE,48236.46,5236.75,2025-08-13,H738419,EARRING LBL00118,EARRING,750.0,11.386,11.304,0.038,8.478,1.0,DES6185,,5008.0,MAIN_STORE,17,2025-11-24 11:50:05.190122,Customer_9,Customer,Net 30,917992214765.0,10+ GM,GOLD EARRING,MAIN_STORE,,,,,,,,,,,,,,,,,,,,,
90,V10089,2025-08-13,SALE,92,LBL00062,1.0,37.608,37.513,0.0,34.362,916,MAIN_STORE,202714.24,5477.26,2025-08-13,H967182,BANGLE LBL00062,BANGLE,916.0,37.608,37.513,0.0,34.362,1.0,DES1694,,5007.0,MAIN_STORE,21,2025-11-24 11:50:05.029243,Customer_92,Customer,Net 15,919997331061.0,30+ GM,GOLD BRACELET,MAIN_STORE,,,,,,,,,,,,,,,,,,,,,
91,V10090,2025-08-14,SALE,86,LBL00171,1.0,2.498,2.437,0.001,1.828,750,MAIN_STORE,10978.09,5601.13,2025-08-14,H436467,EARRING LBL00171,EARRING,750.0,2.577,2.316,0.076,1.738,1.0,DES4285,,5006.0,MAIN_STORE,15,2025-11-24 11:50:05.324604,Customer_86,Customer,Net 0,918443831341.0,2–5 GM,GOLD EARRING,MAIN_STORE,,,,,,,,,,,,,,,,,,,,,
92,V10091,2025-08-14,SALE,71,LBL00130,1.0,5.442,5.42,0.002,4.965,916,MAIN_STORE,28911.55,5501.62,2025-08-14,H366776,EARRING LBL00130,EARRING,916.0,5.166,5.07,0.001,4.644,1.0,DES2111,,5009.0,MAIN_STORE,16,2025-11-24 11:50:05.217904,Customer_71,Customer,Net 30,919715250922.0,5–10 GM,GOLD EARRING,MAIN_STORE,,,,,,,,,,,,,,,,,,,,,
93,V10092,2025-08-14,SALE,3,LBL00192,1.0,5.63,5.409,0.0,4.955,916,MAIN_STORE,30845.96,5749.05,2025-08-14,H817727,RING LBL00192,RING,916.0,5.634,5.45,0.008,4.992,1.0,DES8625,,5015.0,MAIN_STORE,8,2025-11-24 11:50:05.378425,Customer_3,Customer,Net 30,918141669467.0,5–10 GM,GOLD RINGS,MAIN_STORE,,,,,,,,,,,,,,,,,,,,,
94,V10093,2025-08-14,SALE,75,LBL00198,1.0,4.767,4.323,0.003,3.96,916,MAIN_STORE,22901.51,5476.89,2025-08-14,H598424,BANGLE LBL00198,BANGLE,916.0,5.006,4.776,0.045,4.375,1.0,DES2849,,5011.0,MAIN_STORE,19,2025-11-24 11:50:05.393931,Customer_75,Customer,Net 30,919426282426.0,5–15 GM,GOLD BRACELET,MAIN_STORE,,,,,,,,,,,,,,,,,,,,,
95,V10094,2025-08-15,SALE,100,LBL00213,1.0,5.781,5.367,0.144,3.14,585,MAIN_STORE,19538.82,5355.33,2025-08-15,H977394,PENDANT LBL00213,PENDANT,585.0,5.854,5.747,0.066,3.362,1.0,DES8972,,5003.0,MAIN_STORE,10,2025-11-24 11:50:05.432167,Customer_100,Customer,Net 0,918040735415.0,0–10 GM,GOLD NECKLACE,MAIN_STORE,,,,,,,,,,,,,,,,,,,,,
96,V10095,2025-08-15,SALE,100,LBL00184,1.0,37.821,37.254,0.0,34.125,916,MAIN_STORE,186537.29,5256.32,2025-08-15,H211072,BANGLE LBL00184,BANGLE,916.0,40.331,40.055,0.011,36.691,1.0,DES7284,,5001.0,MAIN_STORE,21,2025-11-24 11:50:05.360168,Customer_100,Customer,Net 0,918040735415.0,30+ GM,GOLD BRACELET,MAIN_STORE,,,,,,,,,,,,,,,,,,,,,
97,V10096,2025-08-15,SALE,41,LBL00011,1.0,27.104,26.543,0.04,24.313,916,MAIN_STORE,151319.49,5808.02,2025-08-15,H430779,BRACELET LBL00011,BRACELET,916.0,27.37,27.067,0.032,24.793,1.0,DES8940,,5019.0,MAIN_STORE,20,2025-11-24 11:50:04.905797,Customer_41,Customer,Net 0,918289924514.0,15–30 GM,GOLD BRACELET,MAIN_STORE,,,,,,,,,,,,,,,,,,,,,
98,V10097,2025-08-15,SALE,97,LBL00010,1.0,14.858,14.466,0.007,13.251,916,MAIN_STORE,84907.2,5783.3,2025-08-15,H499194,EARRING LBL00010,EARRING,916.0,14.294,13.863,0.012,12.699,1.0,DES9331,,5003.0,MAIN_STORE,17,2025-11-24 11:50:04.903405,Customer_97,Customer,Net 30,917842240083.0,10+ GM,GOLD EARRING,MAIN_STORE,,,,,,,,,,,,,,,,,,,,,
99,V10098,2025-08-16,SALE,16,LBL00070,1.0,58.732,58.25,0.044,53.357,916,MAIN_STORE,341429.54,5756.47,2025-08-16,H249149,NECKLACE LBL00070,NECKLACE,916.0,58.732,58.25,0.021,53.357,1.0,DES8595,,5014.0,MAIN_STORE,13,2025-11-24 11:50:05.053860,Customer_16,Customer,Net 15,917453179940.0,40+ GM,GOLD NECKLACE,MAIN_STORE,,,,,,,,,,,,,,,,,,,,,
100,V10099,2025-08-16,SALE,44,LBL00099,1.0,38.768,38.184,0.035,34.977,916,MAIN_STORE,211608.68,5487.65,2025-08-16,H293818,BRACELET LBL00099,BRACELET,916.0,40.277,39.948,0.095,36.593,1.0,DES3429,,5001.0,MAIN_STORE,21,2025-11-24 11:50:05.142593,Customer_44,Customer,Net 30,918185226852.0,30+ GM,GOLD BRACELET,MAIN_STORE,,,,,,,,,,,,,,,,,,,,,
101,V10100,2025-08-16,SALE,103,LBL00069,1.0,8.236,8.177,0.004,6.133,750,MAIN_STORE,38292.88,5655.75,2025-08-16,H408721,EARRING LBL00069,EARRING,750.0,9.006,8.692,0.091,6.519,1.0,DES1893,,5016.0,MAIN_STORE,16,2025-11-24 11:50:05.051106,Customer_103,Customer,Net 30,919473979489.0,5–10 GM,GOLD EARRING,MAIN_STORE,,,,,,,,,,,,,,,,,,,,,
102,V10101,2025-08-16,SALE,38,LBL00140,1.0,5.136,4.936,0.0,3.702,750,MAIN_STORE,21425.42,5436.38,2025-08-16,H922072,PENDANT LBL00140,PENDANT,750.0,5.171,4.936,0.096,3.702,1.0,DES7782,,5001.0,MAIN_STORE,10,2025-11-24 11:50:05.242820,Customer_38,Customer,Net 15,919558781873.0,0–10 GM,GOLD NECKLACE,MAIN_STORE,,,,,,,,,,,,,,,,,,,,,
103,V10102,2025-08-16,SALE,55,LBL00184,1.0,40.609,40.501,0.018,37.099,916,MAIN_STORE,216097.68,5255.28,2025-08-16,H211072,BANGLE LBL00184,BANGLE,916.0,40.331,40.055,0.011,36.691,1.0,DES7284,,5001.0,MAIN_STORE,21,2025-11-24 11:50:05.360168,Customer_55,Customer,Net 30,918717120387.0,30+ GM,GOLD BRACELET,MAIN_STORE,,,,,,,,,,,,,,,,,,,,,
104,V10103,2025-08-16,SALE,79,LBL00091,1.0,9.31,8.711,0.013,5.096,585,MAIN_STORE,30464.96,5790.91,2025-08-16,H580921,RING LBL00091,RING,585.0,9.31,8.711,0.013,5.096,1.0,DES9153,,5015.0,MAIN_STORE,8,2025-11-24 11:50:05.120194,Customer_79,Customer,Net 0,919893241312.0,5–10 GM,GOLD RINGS,MAIN_STORE,,,,,,,,,,,,,,,,,,,,,
105,V10104,2025-08-16,SALE,82,LBL00172,1.0,8.124,7.874,0.08,7.213,916,MAIN_STORE,47140.41,5710.78,2025-08-16,H400487,PENDANT LBL00172,PENDANT,916.0,8.015,7.765,0.025,7.114,1.0,DES5532,,5017.0,MAIN_STORE,10,2025-11-24 11:50:05.327896,Customer_82,Customer,Net 30,919167796058.0,0–10 GM,GOLD NECKLACE,MAIN_STORE,,,,,,,,,,,,,,,,,,,,,
106,V10105,2025-08-17,SALE,78,LBL00218,1.0,19.141,18.731,0.002,17.158,916,MAIN_STORE,99358.49,5273.07,2025-08-17,H908812,BRACELET LBL00218,BRACELET,916.0,19.098,18.736,0.028,17.162,1.0,DES7208,,5010.0,MAIN_STORE,20,2025-11-24 11:50:05.444447,Customer_78,Customer,Net 0,917657978181.0,15–30 GM,GOLD BRACELET,MAIN_STORE,,,,,,,,,,,,,,,,,,,,,
107,V10106,2025-08-17,SALE,47,LBL00094,1.0,64.114,63.878,0.003,58.512,916,MAIN_STORE,332476.53,5334.71,2025-08-17,H717466,NECKLACE LBL00094,NECKLACE,916.0,64.114,63.878,0.003,58.512,1.0,DES8794,,5014.0,MAIN_STORE,13,2025-11-24 11:50:05.129812,Customer_47,Customer,Net 30,917664494972.0,40+ GM,GOLD NECKLACE,MAIN_STORE,,,,,,,,,,,,,,,,,,,,,
108,V10107,2025-08-17,SALE,48,LBL00095,1.0,15.843,15.571,0.0,9.109,585,MAIN_STORE,54095.36,5603.56,2025-08-17,H530074,CHAIN LBL00095,CHAIN,585.0,16.376,16.036,0.014,9.381,1.0,DES8239,,5002.0,MAIN_STORE,3,2025-11-24 11:50:05.132644,Customer_48,Customer,Net 0,917162076186.0,10–20 GM,GOLD CHAINS,MAIN_STORE,,,,,,,,,,,,,,,,,,,,,
109,V10108,2025-08-17,SALE,36,LBL00167,1.0,30.997,30.84,0.0,23.13,750,MAIN_STORE,132826.09,5358.02,2025-08-17,H820426,NECKLACE LBL00167,NECKLACE,750.0,30.997,30.84,0.024,23.13,1.0,DES2426,,5010.0,MAIN_STORE,12,2025-11-24 11:50:05.313215,Customer_36,Customer,Net 15,918705490992.0,20–40 GM,GOLD NECKLACE,MAIN_STORE,,,,,,,,,,,,,,,,,,,,,
110,V10109,2025-08-18,SALE,34,LBL00031,1.0,37.439,36.972,0.134,33.866,916,MAIN_STORE,212849.78,5937.4,2025-08-18,H667650,NECKLACE LBL00031,NECKLACE,916.0,36.856,36.352,0.12,33.298,1.0,DES4314,,5004.0,MAIN_STORE,12,2025-11-24 11:50:04.953789,Customer_34,Customer,Net 30,918091304489.0,20–40 GM,GOLD NECKLACE,MAIN_STORE,,,,,,,,,,,,,,,,,,,,,
111,V10110,2025-08-18,SALE,63,LBL00235,1.0,2.822,2.694,0.0,2.468,916,MAIN_STORE,15197.4,5548.21,2025-08-18,H846348,EARRING LBL00235,EARRING,916.0,3.027,2.694,0.023,2.468,1.0,DES7271,,5012.0,MAIN_STORE,15,2025-11-24 11:50:05.484179,Customer_63,Customer,Net 30,918290179211.0,2–5 GM,GOLD EARRING,MAIN_STORE,,,,,,,,,,,,,,,,,,,,,
112,V10111,2025-08-18,SALE,12,LBL00114,1.0,40.145,39.657,0.013,23.199,585,MAIN_STORE,143152.86,5732.32,2025-08-18,H650131,BANGLE LBL00114,BANGLE,585.0,39.36,39.073,0.008,22.858,1.0,DES4438,,5006.0,MAIN_STORE,21,2025-11-24 11:50:05.180508,Customer_12,Customer,Net 30,919821263164.0,30+ GM,GOLD BRACELET,MAIN_STORE,,,,,,,,,,,,,,,,,,,,,
113,V10112,2025-08-18,SALE,115,LBL00075,1.0,2.259,2.072,0.0,1.898,916,MAIN_STORE,12111.67,5888.04,2025-08-18,H575718,RING LBL00075,RING,916.0,2.27,2.069,0.016,1.895,1.0,DES4308,,5014.0,MAIN_STORE,7,2025-11-24 11:50:05.071912,Customer_115,Customer,Net 0,917857641458.0,2–5 GM,GOLD RINGS,MAIN_STORE,,,,,,,,,,,,,,,,,,,,,
114,V10113,2025-08-18,SALE,47,LBL00204,1.0,5.449,5.139,0.0,4.707,916,MAIN_STORE,28450.32,5791.33,2025-08-18,H658624,BRACELET LBL00204,BRACELET,916.0,5.449,5.139,0.0,4.707,1.0,DES8552,,5012.0,MAIN_STORE,19,2025-11-24 11:50:05.409568,Customer_47,Customer,Net 30,917664494972.0,5–15 GM,GOLD BRACELET,MAIN_STORE,,,,,,,,,,,,,,,,,,,,,
115,V10114,2025-08-18,SALE,4,LBL00127,1.0,9.618,9.395,0.037,8.606,916,MAIN_STORE,54218.11,5799.62,2025-08-18,H147702,BRACELET LBL00127,BRACELET,916.0,9.618,9.395,0.017,8.606,1.0,DES6468,,5011.0,MAIN_STORE,19,2025-11-24 11:50:05.210039,Customer_4,Customer,Net 30,917174603960.0,5–15 GM,GOLD BRACELET,MAIN_STORE,,,,,,,,,,,,,,,,,,,,,
116,V10115,2025-08-18,SALE,114,LBL00157,1.0,16.798,16.737,0.008,12.553,750,MAIN_STORE,77032.25,5737.61,2025-08-18,H565330,BRACELET LBL00157,BRACELET,750.0,16.886,16.756,0.053,12.567,1.0,DES9290,,5000.0,MAIN_STORE,20,2025-11-24 11:50:05.287367,Customer_114,Customer,Net 15,917192747606.0,15–30 GM,GOLD BRACELET,MAIN_STORE,,,,,,,,,,,,,,,,,,,,,
117,V10116,2025-08-18,SALE,99,LBL00106,1.0,10.344,10.092,0.007,9.244,916,MAIN_STORE,59441.64,5920.25,2025-08-18,H793029,EARRING LBL00106,EARRING,916.0,10.05,9.902,0.012,9.07,1.0,DES3906,,5014.0,MAIN_STORE,17,2025-11-24 11:50:05.160622,Customer_99,Customer,Net 30,919251627092.0,10+ GM,GOLD EARRING,MAIN_STORE,,,,,,,,,,,,,,,,,,,,,
118,V10117,2025-08-18,SALE,60,LBL00116,1.0,42.602,42.191,0.003,31.643,750,MAIN_STORE,197967.57,5817.77,2025-08-18,H699121,CHAIN LBL00116,CHAIN,750.0,46.861,46.676,0.023,35.007,1.0,DES9666,,5002.0,MAIN_STORE,4,2025-11-24 11:50:05.185606,Customer_60,Customer,Net 15,919961788388.0,20–50 GM,GOLD CHAINS,MAIN_STORE,,,,,,,,,,,,,,,,,,,,,
119,V10118,2025-08-18,SALE,24,LBL00151,1.0,33.214,32.751,0.0,30.0,916,MAIN_STORE,180787.34,5876.16,2025-08-18,H384685,BANGLE LBL00151,BANGLE,916.0,31.975,31.574,0.06,28.922,1.0,DES7780,,5002.0,MAIN_STORE,21,2025-11-24 11:50:05.268794,Customer_24,Customer,Net 30,917679362694.0,30+ GM,GOLD BRACELET,MAIN_STORE,,,,,,,,,,,,,,,,,,,,,
120,V10119,2025-08-19,SALE,20,LBL00133,1.0,7.974,7.785,0.0,7.131,916,MAIN_STORE,43108.03,5732.17,2025-08-19,H819150,EARRING LBL00133,EARRING,916.0,7.756,7.598,0.026,6.96,1.0,DES6460,,5010.0,MAIN_STORE,16,2025-11-24 11:50:05.225144,Customer_20,Customer,Net 15,917447116404.0,5–10 GM,GOLD EARRING,MAIN_STORE,,,,,,,,,,,,,,,,,,,,,
